城市名称,年份,从业人员数,第一产业从业人员数,第二产业从业人员数,第三产业从业人员数,农村居民消费支出,农村居民人均收入,城镇居民消费支出,城镇居民人均收入,人均消费支出,人均可支配收入,城镇失业率,城镇化率,工资水平,人口密度（人/平方公里）,常住人口（万人）,户籍人口（万人）
city23,2021,148.0,5.0,60.0,83.0,22497.0,31116.0,37776.0,58473.0,36357.0,55936.0,2.0,91.0,74928.0,1420.0,245.0,139.0
city23,2022,,,,,26928.0,34392.0,43956.0,64233.0,42333.0,61388.0,2.0,,74928.0,1430.0,,
city24,2001,,,,,,,,,,,4.0,,10420.0,,,563.0
city24,2002,350.0,,,,,,,,,,4.0,,11976.0,,,569.0
city24,2003,353.0,,,,,,,,,,4.0,51.0,14392.0,,,575.0
city24,2004,356.0,0.0,38.0,42.0,,,,,,,4.0,52.0,16024.0,,,583.0
city24,2005,294.0,0.0,39.0,41.0,,,,,,,4.0,54.0,17980.0,,,590.0
city24,2006,360.0,0.0,46.0,52.0,,,,,,,4.0,56.0,20864.0,788.0,643.0,597.0
city24,2007,362.0,0.0,49.0,52.0,,,,,,,4.0,70.0,22304.0,793.0,648.0,603.0
city24,2008,364.0,0.0,57.0,61.0,,,,,,,4.0,71.0,26652.0,804.0,657.0,605.0
city24,2009,357.0,0.0,58.0,63.0,,,,,,,3.0,71.0,31596.0,810.0,663.0,604.0
city24,2010,373.0,0.0,56.0,67.0,,,,,,,4.0,71.0,35660.0,817.0,668.0,603.0
city24,2011,379.0,0.0,62.0,66.0,,,15972.0,25320.0,,,4.0,71.0,37852.0,834.0,682.0,604.0
city24,2012,393.0,0.0,61.0,72.0,,,18045.0,28890.0,,,4.0,72.0,44004.0,842.0,689.0,607.0
city24,2013,408.0,0.0,69.0,72.0,,,20031.0,32568.0,,,3.0,66.0,48828.0,850.0,695.0,609.0
city24,2014,454.0,0.0,72.0,76.0,,,21666.0,35646.0,,,2.0,66.0,55840.0,856.0,700.0,613.0
city24,2015,465.0,0.0,67.0,75.0,,,22980.0,38760.0,,,2.0,68.0,62320.0,864.0,707.0,622.0
city24,2016,469.0,0.0,57.0,75.0,,,26316.0,39888.0,,,2.0,69.0,68996.0,872.0,713.0,626.0
city24,2017,470.0,0.0,58.0,78.0,,,28536.0,43050.0,,,2.0,71.0,77012.0,885.0,723.0,633.0
city24,2018,453.0,0.0,54.0,77.0,,,30726.0,46641.0,,,2.0,72.0,84644.0,895.0,732.0,644.0
city24,2019,424.0,0.0,55.0,75.0,,,32976.0,50145.0,,,2.0,71.0,91648.0,912.0,746.0,656.0
city24,2020,510.0,0.0,58.0,88.0,,,26637.0,41472.0,,,2.0,73.0,100592.0,1114.0,891.0,797.0
city24,2021,469.0,,,,,,34389.0,53328.0,,,2.0,74.0,108388.0,1151.0,920.0,807.0
city24,2022,,,,,,,36864.0,57447.0,,,2.0,74.0,108388.0,1167.0,,
city25,2001,,,,,,,,,,,3.0,,15512.0,,,
city25,2002,,,,,,,,,,,4.0,,19088.0,,,
city25,2003,223.0,,,,,,,,,,4.0,,21120.0,,,
city25,2004,323.0,88.0,198.0,100.0,,,,,,,4.0,,23688.0,,,
city25,2005,335.5,80.0,201.0,115.0,,,,,,,4.0,,25820.0,,,
city25,2006,352.0,76.0,213.0,126.0,,,,,,,4.0,63.0,29044.0,698.0,656.0,557.0
city25,2007,369.0,71.0,224.0,135.0,,,,,,,3.0,63.0,28948.0,714.0,672.0,560.0
city25,2008,381.5,68.0,229.0,142.0,,,,,,,3.0,64.0,32924.0,704.0,690.0,565.0
city25,2009,395.0,65.0,233.0,143.0,,,,,,,3.0,64.0,35832.0,721.0,707.0,568.0
city25,2010,404.0,69.0,239.0,135.0,,,,,,,3.0,68.0,39136.0,734.0,719.0,571.0
city25,2011,429.5,32.0,266.0,178.0,,,,,,,3.0,69.0,43476.0,776.0,761.0,574.0
city25,2012,440.0,33.0,274.0,188.0,,,,,,,3.0,69.0,49756.0,778.0,763.0,576.0
city25,2013,445.5,30.0,275.0,197.0,,,,,,,3.0,70.0,56252.0,779.0,764.0,578.0
city25,2014,446.0,29.0,274.0,200.0,14442.0,34656.0,25012.0,40425.0,,,2.0,70.0,63360.0,782.0,766.0,580.0
city25,2015,451.0,19.0,273.0,219.0,16227.0,38073.0,27892.0,44154.0,24324.0,38072.0,2.0,71.0,70224.0,797.0,781.0,584.0
city25,2016,450.0,19.0,271.0,220.0,17799.0,41373.0,29644.0,47850.0,26055.0,41372.0,2.0,72.0,74988.0,798.0,783.0,587.0
city25,2017,453.5,18.0,272.0,230.0,19311.0,44640.0,31584.0,51558.0,27891.0,44640.0,2.0,72.0,83656.0,804.0,788.0,591.0
city25,2018,459.5,16.0,275.0,240.0,20238.0,48231.0,33196.0,55656.0,29316.0,48232.0,2.0,73.0,91704.0,817.0,801.0,597.0
city25,2019,464.5,16.0,271.0,254.0,21246.0,52401.0,36712.0,60132.0,32199.0,52400.0,2.0,74.0,102324.0,837.0,820.0,603.0
city25,2020,488.0,16.0,319.0,254.0,22797.0,56982.0,38272.0,64884.0,33942.0,56980.0,2.0,78.0,110876.0,872.0,854.0,608.0
city25,2021,419.0,,,,23481.0,59952.0,38700.0,68007.0,34455.0,59952.0,2.0,78.0,111284.0,960.0,940.0,614.0
city25,2022,,,,,27450.0,65436.0,45360.0,73869.0,40476.0,65436.0,2.0,79.0,111284.0,974.0,,
city26,2001,,,,,,,,,,,,,9244.0,981.0,751.0,
city26,2002,,,,,,,,,,,,,10588.0,978.0,,
city26,2003,,185.0,140.0,71.0,,,,,,,,,12108.0,975.0,,
city26,2004,,172.0,160.0,99.0,,,,,,,,,13544.0,972.0,,
city26,2005,,158.0,171.0,103.0,,,,,,,,,15900.0,967.0,,
city26,2006,,134.0,178.0,132.0,,,,,,,,47.0,18512.0,963.0,,
city26,2007,,108.0,191.0,150.0,,,,,,,,49.0,21660.0,962.0,725.0,770.0
city26,2008,,97.0,204.0,156.0,,,,,,,,50.0,25944.0,958.0,718.0,766.0
city26,2009,,90.0,201.0,163.0,,,,,,,,53.0,30852.0,955.0,715.0,764.0
city26,2010,,85.0,207.0,169.0,,,,,,,,56.0,35220.0,953.0,713.0,763.0
city26,2011,,81.0,216.0,167.0,,,,,,,,58.0,39444.0,954.0,728.0,763.0
city26,2012,,76.0,216.0,173.0,,,,,,,,59.0,44568.0,956.0,729.0,765.0
city26,2013,,115.0,214.0,140.0,,,,,,,,60.0,49396.0,956.0,730.0,765.0
city26,2014,,107.0,217.0,143.0,,,,,,,,61.0,58652.0,912.0,730.0,767.0
city26,2015,,102.0,216.0,144.0,,,,,,,,63.0,63292.0,728.0,730.0,768.0
city26,2016,,97.0,215.0,148.0,,,,,,,,64.0,66532.0,727.0,730.0,767.0
city26,2017,,96.0,213.0,149.0,,,,,,,,66.0,71740.0,4128.0,730.0,767.0
city26,2018,,96.0,213.0,149.0,,,,,,,,67.0,75312.0,,731.0,764.0
city26,2019,,84.0,212.0,160.0,,,,,,,,70.0,79216.0,4106.0,731.0,763.0
city26,2020,,80.0,211.0,161.0,,,,,,,2.0,70.0,86796.0,4160.0,772.0,760.0
city26,2021,,72.0,204.0,210.0,,,,,,,2.0,71.0,92540.0,,773.0,756.0
city26,2022,,,,,,,,,,,2.0,,92540.0,,,
city27,2001,207.0,,,,,,,,,,1.0,,9124.0,2263.0,468.0,459.0
city27,2002,208.0,,,,,,,,,,2.0,,11928.0,,478.0,462.0
city27,2003,207.0,,,,,,,,,,3.0,,13564.0,2335.0,482.0,480.0
city27,2004,163.0,,,,,,,,,,3.0,,14424.0,2355.0,486.0,485.0
city27,2005,174.0,,,,,,,,,,3.0,72.0,15840.0,2387.0,493.0,488.0
city27,2006,180.0,,,,,,,,,,3.0,70.0,17112.0,2395.0,494.0,491.0
city27,2007,182.0,71.0,68.0,43.0,,,,,,,3.0,70.0,18956.0,2408.0,500.0,495.0
city27,2008,187.0,71.0,71.0,45.0,,,,,,,3.0,70.0,21564.0,2423.0,507.0,501.0
city27,2009,239.0,70.0,105.0,63.0,,,,,,,3.0,70.0,23084.0,2290.0,515.0,507.0
city27,2010,244.0,71.0,108.0,65.0,,,,,,,3.0,68.0,25384.0,2322.0,522.0,511.0
city27,2011,238.0,71.0,104.0,63.0,5958.0,6516.0,13218.0,15177.0,,,3.0,69.0,27740.0,2400.0,540.0,524.0
city27,2012,239.0,70.0,105.0,64.0,6585.0,7893.0,15744.0,17472.0,,,2.0,70.0,32784.0,2409.0,540.0,529.0
city27,2013,239.0,69.0,107.0,63.0,7296.0,9030.0,17985.0,20022.0,,,2.0,70.0,37716.0,2492.0,541.0,533.0
city27,2014,240.0,65.0,110.0,65.0,7944.0,10095.0,19548.0,22206.0,,,2.0,70.0,42644.0,2506.0,542.0,540.0
city27,2015,238.0,65.0,108.0,65.0,9525.0,11190.0,18036.0,21444.0,14562.0,17264.0,2.0,69.0,45936.0,2512.0,545.0,547.0
city27,2016,238.0,64.0,109.0,65.0,10797.0,12453.0,19350.0,23259.0,16179.0,18996.0,3.0,69.0,52296.0,2481.0,546.0,550.0
city27,2017,239.0,63.0,109.0,67.0,12018.0,13662.0,20721.0,25119.0,17532.0,20712.0,2.0,69.0,55864.0,2485.0,546.0,559.0
city27,2018,240.0,62.0,108.0,69.0,13344.0,14904.0,21777.0,27174.0,18789.0,22520.0,2.0,70.0,55864.0,2490.0,548.0,565.0
city27,2019,240.0,60.0,98.0,89.0,14052.0,16245.0,21996.0,29076.0,19185.0,24428.0,2.0,70.0,55864.0,2495.0,549.0,569.0
city27,2020,248.0,60.0,101.0,87.0,15372.0,17733.0,23853.0,31413.0,20943.0,26612.0,2.0,71.0,55864.0,2492.0,549.0,572.0
city27,2021,247.0,37.0,97.0,112.0,15741.0,18960.0,24048.0,32919.0,21255.0,28220.0,3.0,71.0,55864.0,2497.0,550.0,576.0
city27,2022,,,,,16914.0,20817.0,25266.0,35598.0,22491.0,30968.0,2.0,,55864.0,2509.0,,
city28,2001,,,,,,,,,,,3.0,,10176.0,,0.0,707.0
city28,2002,440.0,,,,,,,,,,4.0,,12720.0,,0.0,710.0
city28,2003,448.0,,,,,,,,,,4.0,35.0,14112.0,,0.0,716.0
city28,2004,451.0,1.0,64.0,42.0,,,,,,,4.0,36.0,15332.0,,0.0,721.0
city28,2005,460.0,1.0,73.0,42.0,,,,,,,3.0,64.0,17260.0,,0.0,731.0
city28,2006,467.0,1.0,80.0,44.0,,,,,,,3.0,61.0,20020.0,750.0,820.0,741.0
city28,2007,475.0,1.0,85.0,44.0,,,,,,,3.0,61.0,23456.0,759.0,829.0,749.0
city28,2008,482.0,1.0,84.0,46.0,,,,,,,3.0,61.0,27084.0,768.0,839.0,758.0
city28,2009,485.0,0.0,80.0,46.0,,,,,,,3.0,63.0,30232.0,774.0,846.0,762.0
city28,2010,489.0,1.0,75.0,47.0,,,,,,,3.0,63.0,33256.0,778.0,850.0,763.0
city28,2011,505.0,1.0,76.0,48.0,,,17529.0,24996.0,,,3.0,63.0,37800.0,798.0,872.0,764.0
city28,2012,511.0,0.0,78.0,50.0,,,19296.0,28566.0,,,3.0,63.0,43160.0,796.0,890.0,766.0
city28,2013,516.0,0.0,77.0,52.0,,,20391.0,32142.0,,,3.0,68.0,49052.0,823.0,903.0,770.0
city28,2014,518.0,0.0,87.0,60.0,,,22059.0,35226.0,,,3.0,68.0,55332.0,836.0,918.0,774.0
city28,2015,521.0,0.0,84.0,66.0,,,24015.0,38292.0,,,3.0,70.0,62096.0,851.0,935.0,781.0
city28,2016,524.0,0.0,83.0,67.0,,,26049.0,40368.0,,,3.0,72.0,69464.0,860.0,945.0,783.0
city28,2017,524.0,0.0,77.0,68.0,,,28284.0,43596.0,,,3.0,73.0,76616.0,875.0,961.0,791.0
city28,2018,524.0,0.0,75.0,71.0,,,30567.0,47175.0,,,3.0,74.0,83536.0,861.0,972.0,803.0
city28,2019,525.0,0.0,70.0,75.0,,,32889.0,50817.0,,,3.0,74.0,90840.0,870.0,981.0,818.0
city28,2020,524.0,0.0,62.0,85.0,,,29499.0,45450.0,,,3.0,76.0,103124.0,880.0,992.0,831.0
city28,2021,526.0,,,,,,35934.0,55902.0,,,3.0,77.0,116112.0,896.0,1011.0,837.0
city28,2022,,,,,,,38571.0,60237.0,,,3.0,77.0,116112.0,909.0,,
city29,2001,,,,,,,,,,,3.0,,13204.0,,,
city29,2002,,,,,,,,,,,3.0,,16232.0,,,
city29,2003,237.0,,,,,,,,,,4.0,,18832.0,,,
city29,2004,310.5,122.0,127.0,109.0,,,,,,,4.0,,20996.0,,,
city29,2005,317.0,106.0,137.0,121.0,,,,,,,4.0,,24880.0,,,
city29,2006,321.5,104.0,140.0,125.0,,,,,,,4.0,51.0,31076.0,605.0,569.0,560.0
city29,2007,326.0,101.0,143.0,126.0,,,,,,,4.0,51.0,31944.0,607.0,571.0,565.0
city29,2008,333.5,89.0,153.0,132.0,,,,,,,4.0,51.0,33360.0,610.0,573.0,569.0
city29,2009,344.5,84.0,157.0,134.0,,,,,,,4.0,52.0,34128.0,611.0,574.0,574.0
city29,2010,363.0,78.0,162.0,138.0,,,,,,,4.0,56.0,36820.0,612.0,576.0,578.0
city29,2011,347.5,75.0,160.0,132.0,,,,,,,4.0,56.0,40564.0,635.0,597.0,583.0
city29,2012,366.0,76.0,162.0,133.0,,,,,,,3.0,57.0,42196.0,638.0,600.0,587.0
city29,2013,334.5,75.0,171.0,143.0,,,,,,,3.0,58.0,47008.0,639.0,601.0,591.0
city29,2014,339.0,75.0,175.0,147.0,13641.0,28215.0,24028.0,36480.0,,,3.0,60.0,50512.0,642.0,604.0,594.0
city29,2015,342.0,74.0,179.0,150.0,15306.0,30948.0,26456.0,39762.0,21639.0,30948.0,2.0,60.0,54836.0,640.0,602.0,597.0
city29,2016,345.0,72.0,182.0,153.0,17100.0,33786.0,28892.0,43266.0,23820.0,33788.0,2.0,61.0,57212.0,644.0,605.0,597.0
city29,2017,344.0,70.0,181.0,152.0,18597.0,36915.0,30020.0,47160.0,25143.0,36912.0,2.0,62.0,64816.0,647.0,608.0,600.0
city29,2018,345.5,69.0,182.0,155.0,19707.0,40437.0,32512.0,51372.0,27129.0,40436.0,2.0,63.0,70824.0,651.0,612.0,604.0
city29,2019,346.5,68.0,184.0,156.0,21510.0,43971.0,35100.0,55704.0,29421.0,43972.0,2.0,64.0,77672.0,608.0,614.0,605.0
city29,2020,346.5,67.0,184.0,158.0,23364.0,47988.0,37616.0,60351.0,31767.0,47988.0,2.0,62.0,85576.0,609.0,614.0,606.0
city29,2021,269.0,,,,23001.0,50643.0,36128.0,62598.0,30969.0,50640.0,1.0,63.0,91304.0,656.0,662.0,606.0
city29,2022,,,,,26838.0,55497.0,42096.0,68052.0,36225.0,55496.0,1.0,64.0,91304.0,660.0,,
city30,2001,,,,,,,,,,,,,8004.0,612.0,457.0,
city30,2002,,,,,,,,,,,,,8980.0,617.0,,
city30,2003,,111.0,44.0,54.0,,,,,,,4.0,,10076.0,619.0,,
city30,2004,,106.0,43.0,53.0,,,,,,,4.0,,11260.0,624.0,,
city30,2005,,103.0,50.0,61.0,,,,,,,4.0,,12712.0,625.0,,
city30,2006,,100.0,59.0,68.0,,,,,,,4.0,39.0,15040.0,630.0,,
city30,2007,,95.0,72.0,75.0,,,,,,,4.0,41.0,17760.0,639.0,451.0,479.0
city30,2008,,93.0,81.0,99.0,,,,,,,3.0,42.0,21484.0,643.0,447.0,482.0
city30,2009,,93.0,83.0,101.0,,,,,,,3.0,43.0,26492.0,651.0,446.0,488.0
city30,2010,,93.0,92.0,106.0,,,,,,,2.75,52.0,29548.0,654.0,445.0,491.0
city30,2011,,92.0,96.0,114.0,,,,,,,2.5,53.0,33836.0,664.0,440.0,498.0
city30,2012,,88.0,101.0,119.0,,,,,,,2.25,54.0,38816.0,663.0,439.0,505.0
city30,2013,,83.0,78.0,89.0,,,,24342.0,,,2.0,56.0,44128.0,671.0,441.0,511.0
city30,2014,,82.0,78.0,90.0,,,,26898.0,,,2.0,57.0,46244.0,582.0,443.0,520.0
city30,2015,,79.0,81.0,91.0,,11697.0,,23595.0,,,2.0,59.0,52612.0,691.0,445.0,527.0
city30,2016,,79.0,81.0,91.0,,12777.0,,25728.0,,,2.0,60.0,56152.0,697.0,447.0,531.0
city30,2017,,79.0,81.0,91.0,,13932.0,,27852.0,,,2.0,62.0,61260.0,1464.0,450.0,534.0
city30,2018,,79.0,81.0,91.0,,15273.0,,30291.0,,,2.0,63.0,69724.0,,452.0,533.0
city30,2019,,78.0,82.0,91.0,,16605.0,,32748.0,,,2.0,61.0,75808.0,1534.0,452.0,534.0
city30,2020,,76.0,73.0,101.0,,18060.0,,35388.0,,,2.0,62.0,92008.0,1534.0,459.0,534.0
city30,2021,,70.0,77.0,106.0,,19236.0,,36720.0,,,2.0,62.0,100208.0,,460.0,534.0
city30,2022,,,,,,21372.0,,39861.0,,,2.0,,100208.0,,,
city31,2001,169.5,,,,,,,,,,2.0,,9100.0,414.0,396.0,381.0
city31,2002,173.5,,,,,,,,,,3.0,,10260.0,2315.0,403.0,381.0
city31,2002,173.5,,,,,,,,,,3.0,,10260.0,422.0,403.0,381.0
city31,2003,179.0,,,,,,,,,,3.0,,11168.0,424.0,405.0,381.0
city31,2004,143.5,,,,,,,,,,3.0,,12404.0,426.0,406.0,382.0
city31,2005,165.0,,,,,,,,,,3.0,57.0,13736.0,430.0,410.0,386.0
city31,2006,168.0,,,,,,,,,,3.0,49.0,15028.0,430.0,410.0,386.0
city31,2007,170.5,85.0,81.0,55.0,,,,,,,3.0,49.0,16660.0,431.0,415.0,387.0
city31,2008,177.0,86.0,89.0,58.0,,,,,,,3.0,49.0,19376.0,432.0,421.0,388.0
city31,2009,180.0,80.0,93.0,60.0,,,,,,,3.0,50.0,21672.0,449.0,428.0,390.0
city31,2010,185.0,82.0,91.0,60.0,,,,,,,2.0,62.0,29582.0,458.0,437.0,392.0
city31,2011,169.0,78.0,106.0,66.0,6411.0,8586.0,15558.0,21150.0,,,2.0,63.0,37492.0,467.0,445.0,392.0
city31,2012,173.5,77.0,110.0,66.0,7608.0,9993.0,17076.0,23922.0,,,2.0,63.0,31908.0,468.0,448.0,394.0
city31,2013,170.5,76.0,105.0,67.0,8355.0,11343.0,18447.0,27015.0,,,2.0,64.0,37984.0,472.0,451.0,392.0
city31,2014,169.5,79.0,100.0,66.0,9396.0,12684.0,19905.0,29772.0,,,2.0,64.0,42848.0,473.0,453.0,393.0
city31,2015,170.0,81.0,96.0,66.0,9189.0,12744.0,16761.0,24975.0,14256.0,20584.0,2.0,64.0,48164.0,475.0,456.0,393.0
city31,2016,170.0,79.0,96.0,68.0,10323.0,13815.0,18330.0,27114.0,15609.0,22364.0,2.0,64.0,54104.0,482.0,458.0,391.0
city31,2017,171.0,79.0,96.0,69.0,11583.0,15225.0,20457.0,29556.0,17280.0,24424.0,2.0,64.0,61364.0,486.0,462.0,394.0
city31,2018,170.5,79.0,97.0,69.0,12654.0,16473.0,22905.0,32475.0,19302.0,26848.0,2.0,65.0,61364.0,489.0,465.0,396.0
city31,2019,171.0,78.0,87.0,116.0,13041.0,18153.0,23235.0,35463.0,19749.0,29544.0,2.0,66.0,61364.0,495.0,470.0,399.0
city31,2020,188.5,78.0,87.0,108.0,13641.0,19872.0,25677.0,38595.0,21645.0,32320.0,2.0,68.0,61364.0,498.0,475.0,400.0
city31,2021,194.0,32.0,84.0,141.0,14727.0,21129.0,25476.0,39921.0,21897.0,33664.0,2.0,68.0,61364.0,504.0,480.0,402.0
city31,2022,,,,,16422.0,23376.0,27912.0,43620.0,24192.0,37068.0,2.0,,61364.0,507.0,,
city32,2001,,,,,,,,,,,3.0,,9300.0,,,408.0
city32,2002,250.0,,,,,,,,,,3.0,,10532.0,,,410.0
city32,2003,244.0,,,,,,,,,,4.0,44.0,12020.0,,,412.0
city32,2004,247.0,0.0,29.0,18.0,,,,,,,4.0,44.0,13400.0,,,413.0
city32,2005,223.0,0.0,29.0,18.0,,,,,,,3.0,44.0,15080.0,,,415.0
city32,2006,254.0,0.0,38.0,19.0,,,,,,,3.0,44.0,17164.0,745.0,442.0,417.0
city32,2007,252.0,0.0,39.0,18.0,,,,,,,3.0,44.0,19928.0,751.0,446.0,418.0
city32,2008,254.0,0.0,38.0,19.0,,,,,,,3.0,44.0,23264.0,755.0,448.0,420.0
city32,2009,244.0,0.0,39.0,20.0,,,,,,,3.0,43.0,26340.0,759.0,451.0,421.0
city32,2010,243.0,0.0,40.0,21.0,,,,,,,3.0,43.0,29948.0,760.0,451.0,421.0
city32,2011,250.0,0.0,41.0,22.0,,,13722.0,21783.0,,,3.0,47.0,33896.0,760.0,453.0,422.0
city32,2012,268.0,0.0,47.0,25.0,,,15993.0,24954.0,,,3.0,47.0,37940.0,764.0,456.0,424.0
city32,2013,274.0,0.0,51.0,26.0,,,16917.0,28188.0,,,3.0,65.0,41996.0,768.0,458.0,424.0
city32,2014,316.0,0.0,65.0,28.0,,,18423.0,30888.0,,,3.0,66.0,47180.0,770.0,459.0,425.0
city32,2015,319.0,0.0,63.0,29.0,,,19902.0,33534.0,,,3.0,67.0,51140.0,774.0,462.0,428.0
city32,2016,321.0,0.0,59.0,29.0,,,22119.0,33792.0,,,3.0,69.0,56780.0,778.0,464.0,430.0
city32,2017,321.0,0.0,55.0,29.0,,,23697.0,36435.0,,,3.0,70.0,61928.0,788.0,469.0,432.0
city32,2018,292.0,0.0,52.0,29.0,,,25260.0,39408.0,,,3.0,71.0,67000.0,789.0,471.0,433.0
city32,2019,282.0,0.0,49.0,28.0,,,26973.0,42276.0,,,2.0,72.0,71432.0,788.0,470.0,434.0
city32,2020,275.0,0.0,39.0,30.0,,,24537.0,37542.0,,,2.0,74.0,78812.0,787.0,470.0,435.0
city32,2021,227.0,,,,,,29469.0,46413.0,,,2.0,75.0,84756.0,789.0,471.0,434.0
city32,2022,,,,,,,31674.0,50094.0,,,3.0,75.0,84756.0,789.0,,
city33,2001,,,,,,,,,,,,,12496.0,,,
city33,2002,,,,,,,,,,,1.0,,15172.0,,,
city33,2003,325.0,,,,,,,,,,4.0,,17240.0,,,
city33,2004,383.0,125.0,143.0,177.0,,,,,,,3.0,,18912.0,,,
city33,2005,383.0,103.0,192.0,153.0,,,,,,,3.0,,19576.0,,,
city33,2006,403.0,102.0,193.0,193.0,,,,,,,2.0,60.0,21684.0,659.0,778.0,750.0
city33,2007,413.5,82.0,236.0,191.0,,,,,,,3.0,60.0,23020.0,661.0,780.0,756.0
city33,2008,423.5,92.0,241.0,184.0,,,,,,,2.0,61.0,25992.0,670.0,790.0,765.0
city33,2009,436.5,81.0,261.0,195.0,,,,,,,3.0,61.0,29592.0,678.0,800.0,772.0
city33,2010,444.5,86.0,262.0,198.0,,,,,,,2.0,66.0,33888.0,684.0,808.0,779.0
city33,2011,453.5,75.0,273.0,210.0,,,,,,,2.0,66.0,37604.0,773.0,912.0,787.0
city33,2012,466.5,73.0,229.0,274.0,,,,,,,2.0,67.0,42344.0,775.0,914.0,798.0
city33,2013,513.0,67.0,245.0,265.0,,,,,,,2.0,67.0,48212.0,769.0,916.0,800.0
city33,2014,510.0,67.0,248.0,260.0,,30600.0,,,,,2.0,67.0,54588.0,779.0,920.0,807.0
city33,2015,507.0,64.0,277.0,227.0,,33477.0,,,22866.0,33476.0,2.0,68.0,59900.0,749.0,907.0,814.0
city33,2016,510.0,64.0,284.0,227.0,,36459.0,,,24798.0,36456.0,2.0,69.0,64412.0,753.0,912.0,811.0
city33,2017,510.0,62.0,276.0,236.0,,39600.0,,,26232.0,39600.0,2.0,70.0,70068.0,758.0,918.0,818.0
city33,2018,510.5,62.0,276.0,237.0,,43185.0,,,28626.0,43184.0,2.0,70.0,75880.0,762.0,922.0,825.0
city33,2019,504.0,62.0,275.0,238.0,,46920.0,,,31212.0,46920.0,2.0,71.0,82836.0,764.0,925.0,829.0
city33,2020,503.0,61.0,270.0,245.0,,51489.0,,,34107.0,51488.0,2.0,72.0,90676.0,769.0,930.0,832.0
city33,2021,418.0,,,,,54024.0,,,34281.0,54024.0,2.0,73.0,96772.0,791.0,956.0,834.0
city33,2022,,,,,,59586.0,,,39900.0,59588.0,2.0,74.0,96772.0,797.0,,
city34,2001,,,,,,,,,,,,,7736.0,531.0,795.0,
city34,2002,,,,,,,,,,,,,8608.0,531.0,,
city34,2003,,146.0,68.0,111.0,,,,,,,,,9688.0,531.0,,
city34,2004,,131.0,80.0,112.0,,,,,,,,,10616.0,532.0,,
city34,2005,,118.0,87.0,113.0,,,,,,,,,11948.0,533.0,,
city34,2006,,116.0,88.0,114.0,,,,,,,,43.0,13648.0,471.0,,
city34,2007,,115.0,89.0,115.0,,,,,,,,44.0,15688.0,474.0,769.0,805.0
city34,2008,,116.0,95.0,119.0,,,,,,,,45.0,18848.0,477.0,758.0,810.0
city34,2009,,124.0,101.0,111.0,,,,,,,,46.0,22380.0,478.0,752.0,812.0
city34,2010,,114.0,105.0,123.0,,,,,,,,53.0,26672.0,479.0,748.0,812.0
city34,2011,,111.0,110.0,127.0,,,,,,,,54.0,30460.0,481.0,726.0,816.0
city34,2012,,107.0,117.0,133.0,,,,,,,,56.0,35496.0,484.0,724.0,821.0
city34,2013,,140.0,143.0,165.0,,,,,,,,57.0,40356.0,485.0,722.0,822.0
city34,2014,,133.0,147.0,167.0,,,,,,,,59.0,44268.0,425.0,722.0,824.0
city34,2015,,126.0,151.0,168.0,,,,,,,,60.0,48140.0,489.0,722.0,829.0
city34,2016,,115.0,157.0,174.0,,,,,,,,62.0,53444.0,489.0,723.0,828.0
city34,2017,,110.0,160.0,176.0,,,,,,,,63.0,58204.0,2230.0,724.0,831.0
city34,2018,,110.0,160.0,176.0,,,,,,,,64.0,64280.0,,724.0,826.0
city34,2019,,96.0,159.0,177.0,,,,,,,,63.0,71404.0,2206.0,720.0,825.0
city34,2020,,95.0,159.0,177.0,,,,,,,,64.0,84776.0,2306.0,671.0,821.0
city34,2021,,85.0,153.0,180.0,,,,,,,,65.0,89724.0,,671.0,814.0
city35,2001,315.0,,,,,,,,,,3.0,,7080.0,487.0,603.0,695.0
city35,2002,310.0,,,,,,,,,,3.0,,9516.0,499.0,622.0,701.0
city35,2003,316.0,,,,,,,,,,3.0,,10516.0,508.0,634.0,707.0
city35,2004,295.0,,,,,,,,,,3.0,,12032.0,517.0,645.0,714.0
city35,2005,300.0,,,,,,,,,,3.0,40.0,13580.0,530.0,661.0,716.0
city35,2006,305.0,,,,,,,,,,3.0,39.0,15076.0,536.0,669.0,718.0
city35,2007,312.0,209.0,37.0,66.0,,,,,,,3.0,39.0,16944.0,537.0,686.0,737.0
city35,2008,312.0,211.0,35.0,66.0,,,,,,,3.0,39.0,19884.0,546.0,688.0,745.0
city35,2009,313.0,206.0,39.0,68.0,,,,,,,3.0,39.0,21808.0,523.0,691.0,754.0
city35,2010,312.0,196.0,42.0,74.0,,,,,,,3.0,37.0,23940.0,524.0,693.0,763.0
city35,2011,320.0,202.0,42.0,76.0,4578.0,6909.0,11823.0,15303.0,,,3.0,37.0,26788.0,530.0,700.0,778.0
city35,2012,329.0,204.0,47.0,78.0,5631.0,8256.0,14055.0,17583.0,,,3.0,38.0,29820.0,535.0,707.0,792.0
city35,2013,332.0,203.0,48.0,81.0,6909.0,9561.0,15615.0,20226.0,,,3.0,39.0,33960.0,536.0,711.0,785.0
city35,2014,336.0,202.0,51.0,83.0,7905.0,10689.0,17115.0,22371.0,,,2.0,40.0,40532.0,540.0,717.0,804.0
city35,2015,341.0,205.0,51.0,85.0,8517.0,11379.0,15921.0,21315.0,11436.0,15300.0,2.0,39.0,45452.0,544.0,699.0,819.0
